## Created on Tue Aug 29 17:11:22 2017

## There are two types of impartial referees and two types of selfish referees, plus narcissistic referees. 
## Impartial referees can have moving or fixed standards, and selfish referees can be conscientious or indifferent. 
## Indifferent selfish referees accept manuscripts as low as 90, while conscientious selfish referees reject anything below 114.3 (same as fixed-std impartial refs).
## The fifth type of referee is the narcissist, who rejects papers very different from their own.
## **fc, fr, ff, fd, fn are the proportion of moving-standard, indifferent, fixed-standard, conscientious, and narcissistic referees in the pool, respectively.
## **scen: referee scenario. The four combinations of an impartial and a selfish referee are 
## moving-std x indifferent (cora); 
## fixed-std x indifferent (fara); 
## moving-std x conscientious (code); 
## fixed-std x conscientious (fade).
## **method: the action taken by the editor to mitigate the effect of selfish referees. 
## One of none, revision, tiebreaking, overrule, matching.quality, blacklist (p = 50, 90, 100)
## **Q.accept.avg: average quality of published papers.
## **Rejected: percentage of total manuscript that get rejected.
## **GRP: good rejected papers: percentage of rejected papers above average quality of submitted manuscripts (100).
## **Gini: coeff of the inequality in the reviewing load of different referees.
## **num.refs = number of referees per review event
## **dbn: distribution of average quality among authors (normal or lognormal); also, distribution of quality among papers of the same author

fc fr ff fd fn scen method run Q.accept.avg Rejected GRP Gini num.refs dbn
0 0.3 0.7 0 0 fara match.quality 9 107.145755820719 73.7805486284289 44.4717095923748 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 5 113.458804420639 83.7516209476309 44.5700980217006 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 1 105.591791158641 70.7551122194514 43.8271866012519 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 5 105.407129791441 70.4758104738155 42.849459321746 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 5 119.511213666553 89.9925187032419 45.1747166569679 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 10 119.287673110269 90.6059850374065 43.3715905650511 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 6 120.083644029166 89.5067331670823 42.8839692189389 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 1 106.20141120829 75.4678304239402 42.3876335807234 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 7 105.927572022737 68.7665835411471 45.256279147356 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 2 119.541782386565 89.4613466334165 43.6672799241791 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 9 119.722907104517 90.1650872817955 44.9355850448886 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 10 109.389985697508 79.9381546134663 44.6548453916993 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 4 109.080089565517 81.5471321695761 44.4856943645949 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 3 105.932563056833 69.7117206982544 41.5104598918238 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 3 113.075379968492 84.8593516209476 44.7264947720447 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 2 108.363946801177 80.4623441396509 42.9370161225337 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 6 105.755174763938 68.1236907730673 45.3883210823791 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 10 112.301167692748 85.814463840399 43.5853026305083 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 8 108.916293484725 79.4329177057357 42.1328243220334 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 8 105.468173249104 70.3935162094763 44.1089989301327 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 3 107.460888804628 73.701246882793 42.2782548673285 NA 2 normal
0 0.001 0.999 0 0 fara match.quality 3 119.517504378617 89.1820448877805 43.6004697723841 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 6 108.85183277792 79.9286783042394 43.1619211641301 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 2 106.595469592179 75.7965087281796 43.9133524596636 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 2 113.502269545547 84.2957605985037 44.714903587298 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 9 105.770441669017 69.1192019950125 43.4141026381112 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 7 108.558477599582 79.9730673316708 43.953076472129 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 4 105.314009144103 70.9695760598504 40.7571647434186 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 2 105.570406606022 68.5930174563591 42.8004275461903 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 9 109.034928101696 79.5850374064838 46.0230121327584 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 7 107.210049840289 73.2483790523691 46.3118688846067 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 1 112.313875606579 84.9755610972569 44.6318730337606 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 5 109.274673318193 79.8149625935162 44.4181992013947 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 6 112.606121626568 84.5730673316708 44.9079725657402 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 6 106.587877622771 74.9162094763092 42.113217093744 NA 2 normal
0 0.2 0.8 0 0 fara match.quality 1 109.290453538562 79.7895261845386 45.06869694583 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 4 111.750667933817 85.9371571072319 46.3343857368372 NA 2 normal
0 0.4 0.6 0 0 fara match.quality 10 105.913602439746 68.9122194513716 43.2086792261651 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 7 112.510096504553 85.5411471321696 41.4541426155909 NA 2 normal
0 0.1 0.9 0 0 fara match.quality 9 112.581199425427 85.274812967581 43.0048661800487 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 10 106.798694168238 74.6877805486284 44.5051385985883 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 4 107.252837102092 73.4174563591022 43.4871808806946 NA 2 normal
0 0.3 0.7 0 0 fara match.quality 8 106.643839500632 75.8463840399002 45.2785522647167 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 6 102.33374823346 42.9506234413965 42.5681638719866 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 4 104.755636493033 63.9635910224439 43.7398145765593 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 3 103.848504025452 61.3625935162095 41.5981208140971 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 9 104.20962908812 60.1720698254364 42.136018898421 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 8 102.799988423632 42.8718204488778 44.7811722003769 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 4 102.963623130178 48.6942643391521 42.1214355948869 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 10 104.57516092054 64.0543640897756 44.6698175645688 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 8 103.435194709435 60.354114713217 41.5411949425667 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 3 102.334743410204 45.6508728179551 39.9420954878182 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 7 102.600597218568 49.197506234414 41.5425634371103 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 3 103.659009400692 53.8573566084788 42.5155578604238 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 8 103.151058540396 49.3935162094763 43.3144172708363 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 7 102.325184063516 43.556608478803 43.8790349360479 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 6 102.759098614638 49.4244389027431 43.2752078792282 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 5 102.35408971873 44.2054862842893 42.5850708547703 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 9 103.929866894016 53.7007481296758 41.8045880932479 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 1 102.354499978293 43.3127182044888 41.5259897284724 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 2 103.060678892517 48.5546134663342 44.5537842057688 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 5 105.310101320704 64.0877805486284 45.4200908977711 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 7 103.64293310779 52.9201995012469 41.7642900900052 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 1 103.084346066098 49.0174563591022 41.1904761904762 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 10 102.293371908106 43.3436408977556 41.9209702660407 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 8 104.820226805667 64.6089775561097 41.3112450884276 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 8 103.223975717694 54.3615960099751 42.3193724482774 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 5 102.853502686177 48.5645885286783 43.3697572197346 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 5 103.628009836663 53.6154613466334 42.225509074503 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 2 102.575019014063 44.3177057356609 40.6991008024129 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 7 104.75600044692 60.3112219451371 43.4884720981774 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 1 103.701013480449 54.0324189526185 42.5411916739742 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 3 103.531743268276 47.231421446384 41.9962196010518 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 2 105.183784280829 64.443391521197 42.3097462251082 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 6 104.301057027995 58.4019950124688 43.1252989000478 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 6 102.977188805926 54.2922693266833 42.0114646872933 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 10 103.556612265169 53.5850374064838 41.946052607085 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 2 103.68204653404 54.2812967581047 42.8965213076796 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 6 104.604159476751 65.5750623441397 43.4992926573267 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 10 103.539074930657 49.1825436408978 41.5237650972001 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 2 103.34916873743 60.7401496259352 43.126354857781 NA 2 normal
0 0.8 0.2 0 0 fara match.quality 9 102.41893530508 50.5122194513716 41.9147486596167 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 1 104.303838975051 65.0902743142145 43.7244264631511 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 10 103.929167839743 58.5516209476309 43.3132304337456 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 7 104.126958694506 64.5341645885287 43.6243633637579 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 3 104.499980859854 63.5221945137157 45.6666823699377 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 1 103.577319434166 60.4778054862843 41.6137491959293 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 9 102.63479054911 42.9401496259352 42.6656600267147 NA 2 normal
0 0.7 0.3 0 0 fara match.quality 4 103.587966960475 52.1820448877806 43.0728793309438 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 4 104.085167763885 60.2533665835411 43.6568770280114 NA 2 normal
0 0.9 0.1 0 0 fara match.quality 4 102.037990577856 45.2334164588529 41.4563417242786 NA 2 normal
0 0.5 0.5 0 0 fara match.quality 9 104.879036873435 63.4339152119701 45.5541140857806 NA 2 normal
0 0.6 0.4 0 0 fara match.quality 5 103.864043941027 59.3331670822943 41.021157838992 NA 2 normal
0.7 0 0 0.3 0 code match.quality 7 122.18511945344 96.643391521197 48.6520101150849 NA 2 normal
0.999 0 0 0.001 0 code match.quality 6 142.112929584315 99.9995012468828 48.9972518566177 NA 2 normal
0.999 0 0 0.001 0 code match.quality 1 145.630178879555 99.9995012468828 47.5698133157771 NA 2 normal
0.8 0 0 0.2 0 code match.quality 9 123.613792130974 97.5905236907731 46.6609427144821 NA 2 normal
0.8 0 0 0.2 0 code match.quality 1 125.377438914693 98.2219451371571 48.3245740980527 NA 2 normal
0.9 0 0 0.1 0 code match.quality 9 125.864746773112 98.539650872818 50.6590002631952 NA 2 normal
0.7 0 0 0.3 0 code match.quality 2 123.59106616968 97.3471321695761 48.1558143466833 NA 2 normal
0.9 0 0 0.1 0 code match.quality 2 125.905067171147 98.2887780548628 50.4899299230219 NA 2 normal
0.9 0 0 0.1 0 code match.quality 7 123.400722195941 97.8887780548628 48.1308625494862 NA 2 normal
0.6 0 0 0.4 0 code match.quality 2 121.614948837828 95.7246882793017 49.9072568879997 NA 2 normal
0.9 0 0 0.1 0 code match.quality 4 126.521763852787 98.6214463840399 51.0503904195493 NA 2 normal
0.9 0 0 0.1 0 code match.quality 8 125.823059739566 98.4468827930175 51.0806237524444 NA 2 normal
0.7 0 0 0.3 0 code match.quality 4 122.291497171065 96.5386533665835 49.9152717503616 NA 2 normal
0.8 0 0 0.2 0 code match.quality 5 124.521346444115 98.0294264339152 48.75374588525 NA 2 normal
0.8 0 0 0.2 0 code match.quality 8 124.043266447987 97.5675810473816 48.8189016628924 NA 2 normal
0.999 0 0 0.001 0 code match.quality 2 148.91678025564 99.9990024937656 50.0009975161847 NA 2 normal
0.9 0 0 0.1 0 code match.quality 3 126.416605563452 98.5531172069825 47.0371813622539 NA 2 normal
0.7 0 0 0.3 0 code match.quality 1 122.935520857815 97.1655860349127 49.1964253632896 NA 2 normal
0.999 0 0 0.001 0 code match.quality 4 141.857725770805 99.9990024937656 50.6239463735299 NA 2 normal
0.6 0 0 0.4 0 code match.quality 10 121.203547142989 96.25536159601 47.9206391974797 NA 2 normal
0.7 0 0 0.3 0 code match.quality 8 122.806571768891 96.9875311720698 48.5205183585313 NA 2 normal
0.999 0 0 0.001 0 code match.quality 9 149.561217944442 99.9990024937656 50.2169597701723 NA 2 normal
0.9 0 0 0.1 0 code match.quality 5 124.90722187556 98.3122194513716 48.0442987885306 NA 2 normal
0.999 0 0 0.001 0 code match.quality 3 129.520298501225 98.872319201995 49.5719812953052 NA 2 normal
0.8 0 0 0.2 0 code match.quality 10 121.999678215471 97.3261845386534 48.5033745176515 NA 2 normal
0.8 0 0 0.2 0 code match.quality 2 124.153354634167 97.4648379052369 50.1547971773183 NA 2 normal
0.8 0 0 0.2 0 code match.quality 7 122.175162583821 97.6349127182045 48.4680064160852 NA 2 normal
0.999 0 0 0.001 0 code match.quality 5 152.041945404151 99.9980049875312 48.8019711116431 NA 2 normal
0.6 0 0 0.4 0 code match.quality 7 122.158438023666 95.9665835411471 49.2014572819924 NA 2 normal
0.6 0 0 0.4 0 code match.quality 4 122.132907609046 96.5032418952618 50.7966861165234 NA 2 normal
0.7 0 0 0.3 0 code match.quality 6 121.885702437546 97.0678304239402 48.6417190334034 NA 2 normal
0.7 0 0 0.3 0 code match.quality 9 122.475216179354 97.2708229426434 48.4925241503784 NA 2 normal
0.8 0 0 0.2 0 code match.quality 3 124.535939557556 97.8788029925187 50.1261165775783 NA 2 normal
0.9 0 0 0.1 0 code match.quality 1 127.588592201112 98.6743142144638 51.9965426956865 NA 2 normal
0.6 0 0 0.4 0 code match.quality 8 120.522428820758 96.1286783042394 48.9477944152165 NA 2 normal
0.999 0 0 0.001 0 code match.quality 7 144.971735753111 99.9995012468828 50.3463857675101 NA 2 normal
0.7 0 0 0.3 0 code match.quality 5 122.427777778835 97.7172069825436 45.9292681308473 NA 2 normal
0.9 0 0 0.1 0 code match.quality 6 129.714842076949 98.8822942643392 48.8618423375484 NA 2 normal
0.6 0 0 0.4 0 code match.quality 9 122.071701415001 95.8044887780549 49.0004581233601 NA 2 normal
0.999 0 0 0.001 0 code match.quality 8 148.109461630451 99.9990024937656 49.3186964458498 NA 2 normal
0.999 0 0 0.001 0 code match.quality 10 149.58256951339 99.9985037406484 51.5144865010449 NA 2 normal
0.8 0 0 0.2 0 code match.quality 4 123.583715963383 97.8897755610973 47.9887297535525 NA 2 normal
0.6 0 0 0.4 0 code match.quality 3 122.862047651146 97.2802992518703 47.6720995452378 NA 2 normal
0.7 0 0 0.3 0 code match.quality 10 122.666188143965 96.8189526184539 50.6784393319665 NA 2 normal
0.6 0 0 0.4 0 code match.quality 1 121.911853629574 96.7820448877805 46.5003504287599 NA 2 normal
0.8 0 0 0.2 0 code match.quality 6 124.334395312453 98.2748129675811 50.0586172420968 NA 2 normal
0.6 0 0 0.4 0 code match.quality 6 120.614170130225 97.1765586034913 46.0262062523417 NA 2 normal
0.7 0 0 0.3 0 code match.quality 3 124.449514281815 98.1411471321696 48.5645896540684 NA 2 normal
0.9 0 0 0.1 0 code match.quality 10 126.159324675351 98.2204488778055 49.3165153453984 NA 2 normal
0.6 0 0 0.4 0 code match.quality 5 121.717850753386 95.7516209476309 46.7616755737517 NA 2 normal
0.5 0 0 0.5 0 code match.quality 10 121.596399410879 95.9461346633416 49.0196078431373 NA 2 normal
0.1 0 0 0.9 0 code match.quality 7 118.224257303013 95.4862842892768 46.1723687646905 NA 2 normal
0.3 0 0 0.7 0 code match.quality 3 120.007835145553 95.6872817955112 47.1772659275591 NA 2 normal
0.5 0 0 0.5 0 code match.quality 7 121.575521371362 94.9376558603491 50.4607302337799 NA 2 normal
0.4 0 0 0.6 0 code match.quality 4 120.439269555533 95.0239401496259 47.9816085197063 NA 2 normal
0.5 0 0 0.5 0 code match.quality 5 121.93610587065 95.8374064837905 48.0307461723409 NA 2 normal
0.2 0 0 0.8 0 code match.quality 10 119.656886675874 94.896259351621 47.4086415405719 NA 2 normal
0.3 0 0 0.7 0 code match.quality 8 119.614803209787 94.8344139650873 47.1161178691827 NA 2 normal
0.4 0 0 0.6 0 code match.quality 5 121.406697256982 96.1476309226933 47.0198572436403 NA 2 normal
0.3 0 0 0.7 0 code match.quality 7 120.309729933367 95.4403990024938 49.2260579646526 NA 2 normal
0.4 0 0 0.6 0 code match.quality 10 120.480567112729 95.4344139650873 46.1530421330992 NA 2 normal
0.4 0 0 0.6 0 code match.quality 2 120.139035734832 96.6887780548629 45.5506780631483 NA 2 normal
0.1 0 0 0.9 0 code match.quality 10 118.54298827341 95.4932668329177 46.7664939623115 NA 2 normal
0.2 0 0 0.8 0 code match.quality 8 119.583017353218 95.2374064837905 47.4791962335887 NA 2 normal
0.5 0 0 0.5 0 code match.quality 6 120.975789149352 95.4423940149626 47.0699511919817 NA 2 normal
0.2 0 0 0.8 0 code match.quality 2 119.141043171389 96.0483790523691 47.6323756211801 NA 2 normal
0.3 0 0 0.7 0 code match.quality 10 121.128600283172 95.7950124688279 47.3590220181289 NA 2 normal
0.3 0 0 0.7 0 code match.quality 2 120.22690191984 95.8468827930175 49.5262081561926 NA 2 normal
0.5 0 0 0.5 0 code match.quality 4 119.786765583062 96.2822942643392 47.7735876423236 NA 2 normal
0.4 0 0 0.6 0 code match.quality 7 120.300960825144 96.1551122194514 47.1349803673408 NA 2 normal
0.4 0 0 0.6 0 code match.quality 8 120.394099420558 95.9266832917706 48.542371823868 NA 2 normal
0.5 0 0 0.5 0 code match.quality 3 122.073774645405 95.7915211970075 50.067686476242 NA 2 normal
0.5 0 0 0.5 0 code match.quality 8 121.190262377631 95.9600997506234 47.4922037422037 NA 2 normal
0.3 0 0 0.7 0 code match.quality 6 120.852468345533 94.4403990024938 48.2664652791347 NA 2 normal
0.2 0 0 0.8 0 code match.quality 7 119.375748779072 96.0374064837905 46.7783230765236 NA 2 normal
0.5 0 0 0.5 0 code match.quality 9 122.239873370291 95.7615960099751 47.75158592098 NA 2 normal
0.4 0 0 0.6 0 code match.quality 3 120.370824629504 95.6334164588529 46.8246890401314 NA 2 normal
0.2 0 0 0.8 0 code match.quality 6 120.34052264354 96.1022443890274 45.2095388847082 NA 2 normal
0.2 0 0 0.8 0 code match.quality 4 119.530194439508 95.0129675810474 46.073248959323 NA 2 normal
0.4 0 0 0.6 0 code match.quality 9 120.838791580396 95.5541147132169 47.3046047205954 NA 2 normal
0.1 0 0 0.9 0 code match.quality 4 119.614592121248 94.65536159601 48.3449605867723 NA 2 normal
0.1 0 0 0.9 0 code match.quality 6 119.812036860984 95.4054862842893 46.1429885826607 NA 2 normal
0.2 0 0 0.8 0 code match.quality 1 119.686947275962 94.6733167082294 48.6339690232852 NA 2 normal
0.3 0 0 0.7 0 code match.quality 9 120.120396860808 95.9860349127182 48.1117369525908 NA 2 normal
0.1 0 0 0.9 0 code match.quality 8 118.882393822595 95.1221945137157 47.8093540268456 NA 2 normal
0.1 0 0 0.9 0 code match.quality 5 119.122635749995 94.9780548628429 47.8588045013679 NA 2 normal
0.3 0 0 0.7 0 code match.quality 5 119.261840943839 94.4713216957606 50.746245017554 NA 2 normal
0.4 0 0 0.6 0 code match.quality 6 120.384778911861 95.7790523690773 47.8616100022392 NA 2 normal
0.2 0 0 0.8 0 code match.quality 9 119.93729945867 94.8483790523691 48.1382545183019 NA 2 normal
0.3 0 0 0.7 0 code match.quality 4 120.282521836369 95.3705735660848 47.0970306142727 NA 2 normal
0.1 0 0 0.9 0 code match.quality 1 118.401398630904 95.74463840399 47.2412068678113 NA 2 normal
0.1 0 0 0.9 0 code match.quality 3 119.385436978259 94.9072319201995 48.1168117967933 NA 2 normal
0.5 0 0 0.5 0 code match.quality 2 120.888117022434 96.2109725685785 46.3818603132144 NA 2 normal
0.1 0 0 0.9 0 code match.quality 2 119.264766498998 94.7261845386534 47.2010151322094 NA 2 normal
0.4 0 0 0.6 0 code match.quality 1 121.449944103882 95.2224438902743 48.0884763855207 NA 2 normal
0.2 0 0 0.8 0 code match.quality 3 120.544080850999 95.243391521197 47.849583427156 NA 2 normal
0.5 0 0 0.5 0 code match.quality 1 121.107711899211 95.3750623441396 49.2331103871315 NA 2 normal
0.1 0 0 0.9 0 code match.quality 9 119.349055780284 94.7321695760598 47.0695700702334 NA 2 normal
0.2 0 0 0.8 0 code match.quality 5 120.473789296017 94.4129675810474 46.2498283130302 NA 2 normal
0.3 0 0 0.7 0 code match.quality 1 120.564262258498 95.3725685785536 46.3022037213291 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 9 119.168728449456 90.501246882793 44.4484858504863 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 7 119.154428623953 90.9406483790524 45.1018997893998 NA 2 normal
0 0 0.7 0.3 0 fade match.quality 1 119.539088975401 91.8798004987531 45.586503020861 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 7 120.027830183228 90.5745635910225 43.8189006729001 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 3 119.421293408471 90.7182044887781 46.9162680741107 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 2 119.353184796513 91.5356608478803 45.8728593301331 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 6 119.864771184013 89.9900249376559 44.2282325555617 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 8 119.762829675134 91.1316708229427 43.7009834773614 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 4 119.828741013248 91.8109725685785 45.0404984762143 NA 2 normal
0 0 0.7 0.3 0 fade match.quality 2 119.986238284026 91.2942643391521 45.1948974295938 NA 2 normal
0 0 0.7 0.3 0 fade match.quality 8 119.352923523221 91.8518703241895 45.2745665524562 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 3 120.091039461661 91.0184538653367 44.6792188150713 NA 2 normal
0 0 0.999 0.001 0 fade match.quality 1 119.511246151761 89.2653366583541 46.1701782910653 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 6 119.807528304149 90.4768079800499 44.8022667386966 NA 2 normal
0 0 0.7 0.3 0 fade match.quality 6 119.727832344425 91.5306733167082 46.0104948261488 NA 2 normal
0 0 0.999 0.001 0 fade match.quality 10 119.582555544276 89.6837905236908 45.1856342038528 NA 2 normal
0 0 0.6 0.4 0 fade match.quality 8 119.727611081642 92.0892768079801 45.2174242711453 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 10 120.06546679619 91.2294264339152 44.6693819533663 NA 2 normal
0 0 0.8 0.2 0 fade match.quality 9 119.604309433653 91.2069825436409 44.3900038278559 NA 2 normal
0 0 0.6 0.4 0 fade match.quality 2 119.602699391486 91.7730673316708 45.5878916333795 NA 2 normal
0 0 0.9 0.1 0 fade match.quality 5 119.621667609505 90.7371571072319 45.105206455301 NA 2 normal
0 0 0.7 0.3 0 fade match.quality 10 119.440813586542 91.4807980049875 45.9532545701372 NA 2 normal
